Date,Code région,Season,Période,Day_type,Total énergie soutirée (MWh),Conso_1pt (KWh),Région
2023-11-12,24,Autumn,période 29,Week-end,23610.282773,324.45408504405634,Centre-Val de Loire
2023-11-12,32,Autumn,période 29,Week-end,46481.990617,401.54675087786205,Hauts-de-France
2023-11-13,24,Autumn,période 29,Normal Day,20987.190041,313.87544824656703,Centre-Val de Loire
2023-11-13,32,Autumn,période 29,Normal Day,41559.805964,391.16315298548545,Hauts-de-France
2023-11-14,24,Autumn,période 29,Normal Day,20470.710983,317.5470396171438,Centre-Val de Loire
2023-11-14,32,Autumn,période 29,Normal Day,40563.373222,393.4439414046521,Hauts-de-France
2023-11-15,24,Autumn,période 29,Normal Day,21146.33558,322.1618087156739,Centre-Val de Loire
2023-11-15,32,Autumn,période 29,Normal Day,41678.542281,393.92696588515633,Hauts-de-France
2023-11-16,24,Autumn,période 29,Normal Day,22570.32537,338.78971821613237,Centre-Val de Loire
2023-11-16,32,Autumn,période 29,Normal Day,44267.140845,417.91787670771464,Hauts-de-France
2023-11-17,24,Autumn,période 29,Normal Day,22911.22949,341.89224380662006,Centre-Val de Loire
2023-11-17,32,Autumn,période 29,Normal Day,44787.195647,417.89683079843394,Hauts-de-France
2023-11-18,24,Autumn,période 29,Week-end,23287.640526,332.78393872681136,Centre-Val de Loire
2023-11-18,32,Autumn,période 29,Week-end,45433.274495,408.8082954451936,Hauts-de-France
2023-11-19,24,Autumn,période 29,Week-end,21622.350665,304.80647829727405,Centre-Val de Loire
2023-11-19,32,Autumn,période 29,Week-end,42275.73263,374.0365671436325,Hauts-de-France
2023-11-20,24,Autumn,période 29,Normal Day,22127.704011,323.91259087302615,Centre-Val de Loire
2023-11-20,32,Autumn,période 29,Normal Day,43113.503091,396.5651645321993,Hauts-de-France
2023-11-21,24,Autumn,période 29,Normal Day,22707.974501,335.04237012686445,Centre-Val de Loire
2023-11-21,32,Autumn,période 29,Normal Day,44054.975278,406.51176830006057,Hauts-de-France
2023-11-22,24,Autumn,période 29,Normal Day,24148.513508,350.293608396813,Centre-Val de Loire
2023-11-22,32,Autumn,période 29,Normal Day,46503.677842,424.59651236929636,Hauts-de-France
2023-11-23,24,Autumn,période 29,Normal Day,25644.701456,366.7407286450645,Centre-Val de Loire
2023-11-23,32,Autumn,période 29,Normal Day,48941.795708,430.00633672477954,Hauts-de-France
2023-11-24,24,Autumn,période 29,Normal Day,25329.746977,361.65316131868457,Centre-Val de Loire
2023-11-24,32,Autumn,période 29,Normal Day,48446.624452000004,430.05597228553097,Hauts-de-France
2023-11-25,24,Autumn,période 29,Week-end,28253.866129000002,380.8399738626751,Centre-Val de Loire
2023-11-25,32,Autumn,période 29,Week-end,53480.049634,447.96065009018156,Hauts-de-France
2023-11-26,24,Autumn,période 29,Week-end,30619.592185,390.91042398824567,Centre-Val de Loire
2023-11-26,32,Autumn,période 29,Week-end,57635.269676,456.1154990864348,Hauts-de-France
2023-11-27,24,Autumn,période 29,Normal Day,29948.091877,397.13206842780215,Centre-Val de Loire
2023-11-27,32,Autumn,période 29,Normal Day,56386.216258,465.0831121321338,Hauts-de-France
2023-11-28,24,Autumn,période 29,Normal Day,28656.987345,394.34883080933304,Centre-Val de Loire
2023-11-28,32,Autumn,période 29,Normal Day,53949.451866,467.659383280465,Hauts-de-France
2023-11-29,24,Autumn,période 29,Normal Day,30258.468101,387.288820848465,Centre-Val de Loire
2023-11-29,32,Autumn,période 29,Normal Day,56801.497318,449.4573794131019,Hauts-de-France
2023-11-30,24,Autumn,période 29,Normal Day,29532.449784,393.3067285314053,Centre-Val de Loire
2023-11-30,32,Autumn,période 29,Normal Day,55503.40768,452.18391758536336,Hauts-de-France
2023-12-01,24,Autumn,période 29,Normal Day,30099.444688,392.0380818671948,Centre-Val de Loire
2023-12-01,32,Autumn,période 29,Normal Day,56491.476437,449.1042913353177,Hauts-de-France
2023-12-02,24,Autumn,période 29,Week-end,33879.433149,434.5848620681277,Centre-Val de Loire
2023-12-02,32,Autumn,période 29,Week-end,62987.847566,503.09480362599606,Hauts-de-France
2023-12-03,24,Autumn,période 29,Week-end,35563.62543,439.6235653404639,Centre-Val de Loire
2023-12-03,32,Autumn,période 29,Week-end,65967.869446,505.6371381773667,Hauts-de-France
2023-12-04,24,Autumn,période 29,Normal Day,32748.445025,421.7328885122874,Centre-Val de Loire
2023-12-04,32,Autumn,période 29,Normal Day,60931.927478,492.23405222015475,Hauts-de-France
2023-12-05,24,Autumn,période 29,Normal Day,30594.034717,410.6687152575144,Centre-Val de Loire
2023-12-05,32,Autumn,période 29,Normal Day,56920.015774,477.47134048836745,Hauts-de-France
2023-12-06,24,Autumn,période 29,Normal Day,31223.496793,396.8040150793372,Centre-Val de Loire
2023-12-06,32,Autumn,période 29,Normal Day,57908.606764,453.3204122957228,Hauts-de-France
2023-12-07,24,Autumn,période 29,Normal Day,32477.432412000002,428.93360956441353,Centre-Val de Loire
2023-12-07,32,Autumn,période 29,Normal Day,60156.098885,493.61662691950124,Hauts-de-France
2023-12-08,24,Autumn,période 29,Normal Day,29101.179106,387.30540878939587,Centre-Val de Loire
2023-12-08,32,Autumn,période 29,Normal Day,54295.547903,454.08557838270184,Hauts-de-France
2023-12-09,24,Autumn,période 29,Week-end,28648.783065,380.29704654703187,Centre-Val de Loire
2023-12-09,32,Autumn,période 29,Week-end,53500.652818,445.4238732359457,Hauts-de-France
2023-12-10,24,Autumn,période 29,Week-end,26973.648607,356.01704897462946,Centre-Val de Loire
2023-12-10,32,Autumn,période 29,Week-end,50534.721171,419.2621101907927,Hauts-de-France
2023-12-11,24,Autumn,période 29,Normal Day,24842.299738,351.1755966824943,Centre-Val de Loire
2023-12-11,32,Autumn,période 29,Normal Day,46840.200382,415.8047170471046,Hauts-de-France
2023-12-12,24,Autumn,période 29,Normal Day,24205.500387,352.7829770110274,Centre-Val de Loire
2023-12-12,32,Autumn,période 29,Normal Day,45711.253864,419.1263929687029,Hauts-de-France
2023-12-13,24,Autumn,période 29,Normal Day,25955.077527,368.35144297194,Centre-Val de Loire
2023-12-13,32,Autumn,période 29,Normal Day,48760.460573,435.3580838162844,Hauts-de-France
2023-12-14,24,Autumn,période 29,Normal Day,27720.838412,385.0937947807331,Centre-Val de Loire
2023-12-14,32,Autumn,période 29,Normal Day,51766.0378,450.9065236733996,Hauts-de-France
2023-12-15,24,Autumn,période 29,Normal Day,27428.594458,373.3796158999333,Centre-Val de Loire
2023-12-15,32,Autumn,période 29,Normal Day,51189.571028,440.98100055755214,Hauts-de-France
2023-12-16,24,Autumn,période 29,Week-end,29451.697753,393.08617992396256,Centre-Val de Loire
2023-12-16,32,Autumn,période 29,Week-end,54595.315825,449.5610826554322,Hauts-de-France
2023-12-17,24,Autumn,période 29,Week-end,32033.110333,405.4302420379579,Centre-Val de Loire
2023-12-17,32,Autumn,période 29,Week-end,59141.695149,462.4549990751862,Hauts-de-France
2023-12-18,24,Autumn,période 29,Normal Day,32853.814389,406.4170326004262,Centre-Val de Loire
2023-12-18,32,Autumn,période 29,Normal Day,60574.713039,452.50006174669875,Hauts-de-France
2023-12-19,24,Autumn,période 29,Normal Day,32202.840100999998,425.9312484231714,Centre-Val de Loire
2023-12-19,32,Autumn,période 29,Normal Day,59463.847835,484.7704162857752,Hauts-de-France
2023-12-20,24,Autumn,période 29,Normal Day,30426.719901,395.631602646043,Centre-Val de Loire
2023-12-20,32,Autumn,période 29,Normal Day,56506.478375,449.061744403384,Hauts-de-France
2023-12-21,24,Autumn,période 29,Normal Day,28725.869263,398.2368145909144,Centre-Val de Loire
2023-12-21,32,Autumn,période 29,Normal Day,53472.172601,455.79621245915206,Hauts-de-France
2023-12-22,24,Autumn,période 29,Normal Day,27387.405310000002,380.6528961663325,Centre-Val de Loire
2023-12-22,32,Autumn,période 29,Normal Day,51108.596119,439.05536862280843,Hauts-de-France
2023-12-23,24,Winter,période 9,Week-end,27154.702966,366.2350165168378,Centre-Val de Loire
2023-12-23,32,Winter,période 9,Week-end,50602.754045,423.4374944656875,Hauts-de-France
2023-12-24,24,Winter,période 9,Week-end,26843.178215,356.63641374907684,Centre-Val de Loire
2023-12-24,32,Winter,période 9,Week-end,50047.700935,415.90168048395236,Hauts-de-France
2023-12-25,24,Winter,période 9,National Holidays,25966.328063,342.8730205387671,Centre-Val de Loire
2023-12-25,32,Winter,période 9,National Holidays,48295.698152,401.2440294494578,Hauts-de-France
2023-12-26,24,Winter,période 9,School Holidays,26980.390164,360.1678056543492,Centre-Val de Loire
2023-12-26,32,Winter,période 9,School Holidays,50203.218134,421.09412975689935,Hauts-de-France
2023-12-27,24,Winter,période 9,School Holidays,28048.470693,370.1164055130134,Centre-Val de Loire
2023-12-27,32,Winter,période 9,School Holidays,52100.392607,430.96462731578293,Hauts-de-France
2023-12-28,24,Winter,période 9,School Holidays,27512.128078,367.3370808155372,Centre-Val de Loire
2023-12-28,32,Winter,période 9,School Holidays,51212.924165,426.04308807136863,Hauts-de-France
2023-12-29,24,Winter,période 9,School Holidays,26712.021538,362.0046656014661,Centre-Val de Loire
2023-12-29,32,Winter,période 9,School Holidays,49801.629148,420.8130922614784,Hauts-de-France
2023-12-30,24,Winter,période 9,Week-end,26492.4781,356.6472252958834,Centre-Val de Loire
2023-12-30,32,Winter,période 9,Week-end,49390.007029,414.2308608684404,Hauts-de-France
2023-12-31,24,Winter,période 9,Week-end,27734.00026,362.27590824919236,Centre-Val de Loire
2023-12-31,32,Winter,période 9,Week-end,51607.749168,420.08517460111443,Hauts-de-France
2024-01-01,24,Winter,période 9,National Holidays,27401.645125,352.9381059213486,Centre-Val de Loire
2024-01-01,32,Winter,période 9,National Holidays,50482.683158,412.5851507861259,Hauts-de-France
2024-01-02,24,Winter,période 9,School Holidays,27164.960773,358.73004652879297,Centre-Val de Loire
2024-01-02,32,Winter,période 9,School Holidays,48545.408676,419.0625544234538,Hauts-de-France
2024-01-03,24,Winter,période 9,School Holidays,26059.66765,355.67798947615535,Centre-Val de Loire
2024-01-03,32,Winter,période 9,School Holidays,48162.089456,423.09224724632566,Hauts-de-France
2024-01-04,24,Winter,période 9,School Holidays,26583.638295,361.96015814587395,Centre-Val de Loire
2024-01-04,32,Winter,période 9,School Holidays,48281.165405,423.686386322686,Hauts-de-France
2024-01-05,24,Winter,période 9,School Holidays,27527.692782,370.73884583194064,Centre-Val de Loire
2024-01-05,32,Winter,période 9,School Holidays,51191.842627,443.11990960906047,Hauts-de-France
2024-01-06,24,Winter,période 9,Week-end,30569.893812,393.00531377936994,Centre-Val de Loire
2024-01-06,32,Winter,période 9,Week-end,54166.891772,451.79256110678983,Hauts-de-France
2024-01-07,24,Winter,période 9,Week-end,33365.004627,412.1774702697803,Centre-Val de Loire
2024-01-07,32,Winter,période 9,Week-end,60883.810433,475.14454166190217,Hauts-de-France
2024-01-08,24,Winter,période 9,School Holidays,38299.015862,443.45098237615537,Centre-Val de Loire
2024-01-08,32,Winter,période 9,School Holidays,70102.786216,495.93196355135774,Hauts-de-France
2024-01-09,24,Winter,période 9,School Holidays,41056.642159,476.27575588396877,Centre-Val de Loire
2024-01-09,32,Winter,période 9,School Holidays,73733.697549,519.9553124016129,Hauts-de-France
2024-01-10,24,Winter,période 30,Normal Day,41705.051748,480.69798108668436,Centre-Val de Loire
2024-01-10,32,Winter,période 30,Normal Day,76215.90617,529.7766463601755,Hauts-de-France
2024-01-11,24,Winter,période 30,Normal Day,40377.076568000004,472.9922729264722,Centre-Val de Loire
2024-01-11,32,Winter,période 30,Normal Day,74224.927144,524.167294136029,Hauts-de-France
2024-01-12,24,Winter,période 30,Normal Day,41259.793532,482.1617628017808,Centre-Val de Loire
2024-01-12,32,Winter,période 30,Normal Day,67118.536126,493.3688008741457,Hauts-de-France
2024-01-13,24,Winter,période 30,Week-end,43477.610978,524.4046703830211,Centre-Val de Loire
2024-01-13,32,Winter,période 30,Week-end,66835.232482,523.3261714385742,Hauts-de-France
2024-01-14,24,Winter,période 30,Week-end,43238.928733,513.7471356677443,Centre-Val de Loire
2024-01-14,32,Winter,période 30,Week-end,69567.762851,520.8247018577941,Hauts-de-France
2024-01-15,24,Winter,période 30,Normal Day,39672.66679,461.9811270065576,Centre-Val de Loire
2024-01-15,32,Winter,période 30,Normal Day,65789.403566,477.3217269641698,Hauts-de-France
2024-01-16,24,Winter,période 30,Normal Day,42142.103318,488.7815212566871,Centre-Val de Loire
2024-01-16,32,Winter,période 30,Normal Day,68568.777135,501.0985743409658,Hauts-de-France
2024-01-17,24,Winter,période 30,Normal Day,34202.775885,439.85459540623725,Centre-Val de Loire
2024-01-17,32,Winter,période 30,Normal Day,71397.917537,541.8190951751345,Hauts-de-France
2024-01-18,24,Winter,période 30,Normal Day,34037.435334,435.79253010298805,Centre-Val de Loire
2024-01-18,32,Winter,période 30,Normal Day,68947.27268,524.8980616514694,Hauts-de-France
2024-01-19,24,Winter,période 30,Normal Day,40185.545993,470.15150825996733,Centre-Val de Loire
2024-01-19,32,Winter,période 30,Normal Day,71585.639945,517.3407423822167,Hauts-de-France
2024-01-20,24,Winter,période 30,Week-end,42374.008947,506.6898320622303,Centre-Val de Loire
2024-01-20,32,Winter,période 30,Week-end,75001.889173,564.2657115904992,Hauts-de-France
2024-01-21,24,Winter,période 30,Week-end,39550.262186,470.2110198725774,Centre-Val de Loire
2024-01-21,32,Winter,période 30,Week-end,71500.366927,534.7062454155124,Hauts-de-France
2024-01-22,24,Winter,période 30,Normal Day,30950.496394,406.09619669051085,Centre-Val de Loire
2024-01-22,32,Winter,période 30,Normal Day,56137.992575,457.068598103204,Hauts-de-France
2024-01-23,24,Winter,période 30,Normal Day,29061.90648,394.6893444341521,Centre-Val de Loire
2024-01-23,32,Winter,période 30,Normal Day,54904.869888,459.9551416879565,Hauts-de-France
2024-01-24,24,Winter,période 30,Normal Day,24769.855741,352.5158151609552,Centre-Val de Loire
2024-01-24,32,Winter,période 30,Normal Day,48485.364499,422.34389483014866,Hauts-de-France
2024-01-25,24,Winter,période 30,Normal Day,23278.412556,342.0138732325143,Centre-Val de Loire
2024-01-25,32,Winter,période 30,Normal Day,48240.481335,424.95124055188353,Hauts-de-France
2024-01-26,24,Winter,période 30,Normal Day,24529.30606,351.2398286577339,Centre-Val de Loire
2024-01-26,32,Winter,période 30,Normal Day,46985.929193,415.9469024203574,Hauts-de-France
2024-01-27,24,Winter,période 30,Week-end,29930.665045,388.10974023307614,Centre-Val de Loire
2024-01-27,32,Winter,période 30,Week-end,56212.431133,458.86465082863856,Hauts-de-France
2024-01-28,24,Winter,période 30,Week-end,30755.468441,383.0240460957822,Centre-Val de Loire
2024-01-28,32,Winter,période 30,Week-end,58071.789884,449.52442175688276,Hauts-de-France
2024-01-29,24,Winter,période 30,Normal Day,27898.844646999998,366.77953709089394,Centre-Val de Loire
2024-01-29,32,Winter,période 30,Normal Day,53138.965399,434.15331149792024,Hauts-de-France
2024-01-30,24,Winter,période 30,Normal Day,25624.08475,355.5475614318172,Centre-Val de Loire
2024-01-30,32,Winter,période 30,Normal Day,49349.505338,422.9440640030953,Hauts-de-France
2024-01-31,24,Winter,période 30,Normal Day,25688.973743,354.01344860826185,Centre-Val de Loire
2024-01-31,32,Winter,période 30,Normal Day,51041.408233,432.36646951724674,Hauts-de-France
2024-02-01,24,Winter,période 30,Normal Day,25565.594468,356.637151755971,Centre-Val de Loire
2024-02-01,32,Winter,période 30,Normal Day,48650.511637,423.9770091767305,Hauts-de-France
2024-02-02,24,Winter,période 30,Normal Day,26430.289065,365.0169783845369,Centre-Val de Loire
2024-02-02,32,Winter,période 30,Normal Day,53228.286839,446.1242766278975,Hauts-de-France
2024-02-03,24,Winter,période 30,Week-end,27645.977968,367.91717668991294,Centre-Val de Loire
2024-02-03,32,Winter,période 30,Week-end,48935.282308,410.82541886876913,Hauts-de-France
2024-02-04,24,Winter,période 30,Week-end,27105.201592,352.5031554209157,Centre-Val de Loire
2024-02-04,32,Winter,période 30,Week-end,47873.986603,391.10073512189945,Hauts-de-France
2024-02-05,24,Winter,période 30,Normal Day,27666.64965,367.93663859903285,Centre-Val de Loire
2024-02-05,32,Winter,période 30,Normal Day,48522.938952,408.09660515338385,Hauts-de-France
2024-02-06,24,Winter,période 30,Normal Day,27013.699635,371.70999515710525,Centre-Val de Loire
2024-02-06,32,Winter,période 30,Normal Day,47520.061607,411.9228308618326,Hauts-de-France
2024-02-07,24,Winter,période 30,Normal Day,25943.281366,359.74262571613616,Centre-Val de Loire
2024-02-07,32,Winter,période 30,Normal Day,47988.518408,422.2488744320677,Hauts-de-France
2024-02-08,24,Winter,période 30,Normal Day,23858.309143,343.9239254644651,Centre-Val de Loire
2024-02-08,32,Winter,période 30,Normal Day,47591.214112,425.6828958305743,Hauts-de-France
2024-02-09,24,Winter,période 30,Normal Day,24065.102433,345.4690668492197,Centre-Val de Loire
2024-02-09,32,Winter,période 30,Normal Day,44500.345892,404.13731528702584,Hauts-de-France
2024-02-10,24,Winter,période 30,Week-end,26102.384689,355.08963410506,Centre-Val de Loire
2024-02-10,32,Winter,période 30,Week-end,44981.903671,396.9085303992454,Hauts-de-France
2024-02-11,24,Winter,période 30,Week-end,26974.581235,349.8206188656557,Centre-Val de Loire
2024-02-11,32,Winter,période 30,Week-end,46709.380597,392.0150304058767,Hauts-de-France
2024-02-12,24,Winter,période 30,Normal Day,27494.876542,359.9798336530492,Centre-Val de Loire
2024-02-12,32,Winter,période 30,Normal Day,47723.005794,405.29123657730713,Hauts-de-France
2024-02-13,24,Winter,période 30,Normal Day,28451.168372,379.111624962772,Centre-Val de Loire
2024-02-13,32,Winter,période 30,Normal Day,51332.302589,435.0524878502171,Hauts-de-France
2024-02-14,24,Winter,période 30,Normal Day,23689.846136,338.0373112578897,Centre-Val de Loire
2024-02-14,32,Winter,période 30,Normal Day,46603.390862,408.03188348026305,Hauts-de-France
2024-02-15,24,Winter,période 30,Normal Day,21465.700595,318.75148355006945,Centre-Val de Loire
2024-02-15,32,Winter,période 30,Normal Day,40807.653786,378.5872220288262,Hauts-de-France
2024-02-16,24,Winter,période 30,Normal Day,21480.589861,320.115221282122,Centre-Val de Loire
2024-02-16,32,Winter,période 30,Normal Day,40565.959703,378.2949664677151,Hauts-de-France
2024-02-17,24,Winter,période 30,Week-end,22734.207455,323.2504578978966,Centre-Val de Loire
2024-02-17,32,Winter,période 30,Week-end,42065.870774,376.49736756165044,Hauts-de-France
2024-02-18,24,Winter,période 30,Week-end,25313.832411,333.4824628930399,Centre-Val de Loire
2024-02-18,32,Winter,période 30,Week-end,44757.343088,374.9856684132366,Hauts-de-France
2024-02-19,24,Winter,période 30,Normal Day,24008.953533,332.5611968128064,Centre-Val de Loire
2024-02-19,32,Winter,période 30,Normal Day,44818.542911,388.94502730627715,Hauts-de-France
2024-02-20,24,Winter,période 30,Normal Day,25304.755817,350.8874224196408,Centre-Val de Loire
2024-02-20,32,Winter,période 30,Normal Day,46782.91361,411.10120491598695,Hauts-de-France
2024-02-21,24,Winter,période 30,Normal Day,26748.404678,362.2706978006123,Centre-Val de Loire
2024-02-21,32,Winter,période 30,Normal Day,47785.834121,412.4610414676006,Hauts-de-France
2024-02-22,24,Winter,période 30,Normal Day,25354.576928,354.84506361867005,Centre-Val de Loire
2024-02-22,32,Winter,période 30,Normal Day,45736.641859,408.0650088613067,Hauts-de-France
2024-02-23,24,Winter,période 30,Normal Day,28965.10766,384.4454302270918,Centre-Val de Loire
2024-02-23,32,Winter,période 30,Normal Day,51522.801811,439.8849408008496,Hauts-de-France
2024-02-24,24,Winter,période 20,Week-end,30316.216472,387.1285883484594,Centre-Val de Loire
2024-02-24,32,Winter,période 20,Week-end,52727.776493,431.90518843740267,Hauts-de-France
2024-02-25,24,Winter,période 20,Week-end,29383.447452,368.5655025290691,Centre-Val de Loire
2024-02-25,32,Winter,période 20,Week-end,52019.298439,415.4198416798559,Hauts-de-France
2024-02-26,24,Winter,période 20,Normal Day,27097.202781,347.06221696926957,Centre-Val de Loire
2024-02-26,32,Winter,période 20,Normal Day,53162.091668,420.040336198767,Hauts-de-France
2024-02-27,24,Winter,période 20,Normal Day,29036.850744,364.5064481224621,Centre-Val de Loire
2024-02-27,32,Winter,période 20,Normal Day,51228.770735,408.9623943778846,Hauts-de-France
2024-02-28,24,Winter,période 20,Normal Day,28954.695399,359.1912817623823,Centre-Val de Loire
2024-02-28,32,Winter,période 20,Normal Day,50924.571044,403.93570707253815,Hauts-de-France
2024-02-29,24,Winter,période 20,Normal Day,26886.416971,361.3741548857601,Centre-Val de Loire
2024-02-29,32,Winter,période 20,Normal Day,48235.77746,411.99083588588667,Hauts-de-France
2024-03-01,24,Winter,période 20,Normal Day,27280.123795,366.78843097701684,Centre-Val de Loire
2024-03-01,32,Winter,période 20,Normal Day,49536.223731,422.4993944296074,Hauts-de-France
2024-03-02,24,Winter,période 20,Week-end,27749.480355,364.1525840616964,Centre-Val de Loire
2024-03-02,32,Winter,période 20,Week-end,50335.936566,420.7968968378694,Hauts-de-France
2024-03-03,24,Winter,période 20,Week-end,28367.891949,359.47625893524497,Centre-Val de Loire
2024-03-03,32,Winter,période 20,Week-end,51393.607594,416.21388410121443,Hauts-de-France
2024-03-04,24,Winter,période 20,Normal Day,28398.596458,350.3572652373058,Centre-Val de Loire
2024-03-04,32,Winter,période 20,Normal Day,51336.684101,392.6248473050498,Hauts-de-France
2024-03-05,24,Winter,période 20,Normal Day,27214.122113,346.06074311912755,Centre-Val de Loire
2024-03-05,32,Winter,période 20,Normal Day,49419.405035,395.02008290272533,Hauts-de-France
2024-03-06,24,Winter,période 20,Normal Day,27206.541951,348.1932996310295,Centre-Val de Loire
2024-03-06,32,Winter,période 20,Normal Day,49433.151064,396.4163752013937,Hauts-de-France
2024-03-07,24,Winter,période 20,Normal Day,26539.370526,349.20475373506787,Centre-Val de Loire
2024-03-07,32,Winter,période 20,Normal Day,48329.404245,394.0680457847786,Hauts-de-France
2024-03-08,24,Winter,période 20,Normal Day,26633.477546,361.58413476066227,Centre-Val de Loire
2024-03-08,32,Winter,période 20,Normal Day,48615.379402,413.483333810798,Hauts-de-France
2024-03-09,24,Winter,période 20,Week-end,26655.973874,350.47762271043945,Centre-Val de Loire
2024-03-09,32,Winter,période 20,Week-end,48700.361836,400.8531464498768,Hauts-de-France
2024-03-10,24,Winter,période 20,Week-end,26290.142176,339.9466601832488,Centre-Val de Loire
2024-03-10,32,Winter,période 20,Week-end,48211.056507,392.46786194889586,Hauts-de-France
2024-03-11,24,Winter,période 31,Normal Day,25729.519815,327.9379245652361,Centre-Val de Loire
2024-03-11,32,Winter,période 31,Normal Day,47314.072419000004,374.75442489165476,Hauts-de-France
2024-03-12,24,Winter,période 31,Normal Day,24892.921427,338.41857805101694,Centre-Val de Loire
2024-03-12,32,Winter,période 31,Normal Day,46035.870304000004,396.69014159228686,Hauts-de-France
2024-03-13,24,Winter,période 31,Normal Day,22870.231221,325.2330373741605,Centre-Val de Loire
2024-03-13,32,Winter,période 31,Normal Day,42615.631783,381.03090681678475,Hauts-de-France
2024-03-14,24,Winter,période 31,Normal Day,21542.648118,316.04401674994364,Centre-Val de Loire
2024-03-14,32,Winter,période 31,Normal Day,40291.008195,370.74723693176765,Hauts-de-France
2024-03-15,24,Winter,période 31,Normal Day,20457.748702,305.1156049064203,Centre-Val de Loire
2024-03-15,32,Winter,période 31,Normal Day,38548.409566,361.6569082310051,Hauts-de-France
2024-03-16,24,Winter,période 31,Week-end,20440.577991,297.5482584042294,Centre-Val de Loire
2024-03-16,32,Winter,période 31,Week-end,38651.237885,357.27342380558855,Hauts-de-France
2024-03-17,24,Winter,période 31,Week-end,20452.563154,287.23877070905644,Centre-Val de Loire
2024-03-17,32,Winter,période 31,Week-end,38781.643001,344.45821404360777,Hauts-de-France
2024-03-18,24,Winter,période 31,Normal Day,19113.815261,288.23127171868697,Centre-Val de Loire
2024-03-18,32,Winter,période 31,Normal Day,36437.616901,344.3395351926189,Hauts-de-France
2024-03-19,24,Winter,période 31,Normal Day,18838.743029,293.31162307380043,Centre-Val de Loire
2024-03-19,32,Winter,période 31,Normal Day,35950.451363,347.97422316686044,Hauts-de-France
2024-03-20,24,Spring,période 31,Normal Day,18632.725414,289.243181526941,Centre-Val de Loire
2024-03-20,32,Spring,période 31,Normal Day,35651.217281,347.17699656265836,Hauts-de-France
2024-03-21,24,Spring,période 31,Normal Day,17846.585477,283.62072309557277,Centre-Val de Loire
2024-03-21,32,Spring,période 31,Normal Day,34295.363893,344.5014555025325,Hauts-de-France
2024-03-22,24,Spring,période 31,Normal Day,17822.487623,283.16345473210896,Centre-Val de Loire
2024-03-22,32,Spring,période 31,Normal Day,34301.913962,339.8730806774168,Hauts-de-France
2024-03-23,24,Spring,période 31,Week-end,20101.44012,297.2501443393437,Centre-Val de Loire
2024-03-23,32,Spring,période 31,Week-end,38365.86712,355.69156922388447,Hauts-de-France
2024-03-24,24,Spring,période 31,Week-end,22043.024132,303.3558156940268,Centre-Val de Loire
2024-03-24,32,Spring,période 31,Week-end,41688.257049,359.0321632497259,Hauts-de-France
2024-03-25,24,Spring,période 31,Normal Day,22556.847854,317.5841419025155,Centre-Val de Loire
2024-03-25,32,Spring,période 31,Normal Day,42464.040191,371.5176385935107,Hauts-de-France
2024-03-26,24,Spring,période 31,Normal Day,22773.825705,326.1094911681185,Centre-Val de Loire
2024-03-26,32,Spring,période 31,Normal Day,42895.960255,376.530547291304,Hauts-de-France
2024-03-27,24,Spring,période 31,Normal Day,23909.340411,334.49335279453936,Centre-Val de Loire
2024-03-27,32,Spring,période 31,Normal Day,44863.27261,386.7081218989611,Hauts-de-France
2024-03-28,24,Spring,période 31,Normal Day,23512.622061,335.2048823765807,Centre-Val de Loire
2024-03-28,32,Spring,période 31,Normal Day,44097.530672,388.92715117951496,Hauts-de-France
2024-03-29,24,Spring,période 31,Normal Day,22184.010791,319.7850109634866,Centre-Val de Loire
2024-03-29,32,Spring,période 31,Normal Day,41741.399716,369.0831157427481,Hauts-de-France
2024-03-30,24,Spring,période 31,Week-end,22286.031502,318.3868771673198,Centre-Val de Loire
2024-03-30,32,Spring,période 31,Week-end,41958.205828,370.7386218767262,Hauts-de-France
2024-03-31,24,Spring,période 31,Week-end,21038.071015,292.3035581514741,Centre-Val de Loire
2024-03-31,32,Spring,période 31,Week-end,39622.031789,340.89589220229453,Hauts-de-France
